filename,class,source,destination
c--130-_jpg.rf.673a4a9a79d0e8ee42ad7f1ea7bbb1bd.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--130-_jpg.rf.673a4a9a79d0e8ee42ad7f1ea7bbb1bd.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--130-_jpg.rf.673a4a9a79d0e8ee42ad7f1ea7bbb1bd.jpg
c--131-_jpg.rf.565bc4dc8386b32d847d01c777cb0f38.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--131-_jpg.rf.565bc4dc8386b32d847d01c777cb0f38.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--131-_jpg.rf.565bc4dc8386b32d847d01c777cb0f38.jpg
c--132-_jpg.rf.551ed651765b4917add99f33eaa0dbbd.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--132-_jpg.rf.551ed651765b4917add99f33eaa0dbbd.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--132-_jpg.rf.551ed651765b4917add99f33eaa0dbbd.jpg
c--133-_jpg.rf.d19feb891be7acf76747fc4b280721fa.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--133-_jpg.rf.d19feb891be7acf76747fc4b280721fa.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--133-_jpg.rf.d19feb891be7acf76747fc4b280721fa.jpg
c--134-_jpg.rf.8c7460140476dae88d7dcafe0eeefb2b.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--134-_jpg.rf.8c7460140476dae88d7dcafe0eeefb2b.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--134-_jpg.rf.8c7460140476dae88d7dcafe0eeefb2b.jpg
c--135-_jpg.rf.8e2302fcc5cc1cd5c1690ede9d4dd800.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--135-_jpg.rf.8e2302fcc5cc1cd5c1690ede9d4dd800.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--135-_jpg.rf.8e2302fcc5cc1cd5c1690ede9d4dd800.jpg
c--136-_jpg.rf.a1c7e476bcbed01ae00d09e902a49da9.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--136-_jpg.rf.a1c7e476bcbed01ae00d09e902a49da9.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--136-_jpg.rf.a1c7e476bcbed01ae00d09e902a49da9.jpg
c--137-_jpg.rf.347b2e5329f7abd15c91b8bf52765ea7.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--137-_jpg.rf.347b2e5329f7abd15c91b8bf52765ea7.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--137-_jpg.rf.347b2e5329f7abd15c91b8bf52765ea7.jpg
c--138-_jpg.rf.fe94434129bc590eefb9b7d7177367a5.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--138-_jpg.rf.fe94434129bc590eefb9b7d7177367a5.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--138-_jpg.rf.fe94434129bc590eefb9b7d7177367a5.jpg
c--139-_jpg.rf.4d2cfb71b48e142ad30c966729513e1c.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--139-_jpg.rf.4d2cfb71b48e142ad30c966729513e1c.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--139-_jpg.rf.4d2cfb71b48e142ad30c966729513e1c.jpg
c--14-_jpg.rf.f7212e4392d01bb458776976314524bc.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--14-_jpg.rf.f7212e4392d01bb458776976314524bc.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--14-_jpg.rf.f7212e4392d01bb458776976314524bc.jpg
c--140-_jpg.rf.7b5cf5b5bcbb8695b6b4891cd32fbfbc.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--140-_jpg.rf.7b5cf5b5bcbb8695b6b4891cd32fbfbc.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--140-_jpg.rf.7b5cf5b5bcbb8695b6b4891cd32fbfbc.jpg
c--141-_jpg.rf.d6aa7baa58c99dde66a19e3655546028.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--141-_jpg.rf.d6aa7baa58c99dde66a19e3655546028.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--141-_jpg.rf.d6aa7baa58c99dde66a19e3655546028.jpg
c--142-_jpg.rf.fb5f460875d029f6681a6b655358776e.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--142-_jpg.rf.fb5f460875d029f6681a6b655358776e.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--142-_jpg.rf.fb5f460875d029f6681a6b655358776e.jpg
c--143-_jpg.rf.a810c80c4923fb859cae9d3ef190e745.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--143-_jpg.rf.a810c80c4923fb859cae9d3ef190e745.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--143-_jpg.rf.a810c80c4923fb859cae9d3ef190e745.jpg
c--144-_jpg.rf.5d79b5b3945d30117f0a74b52e26afcf.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--144-_jpg.rf.5d79b5b3945d30117f0a74b52e26afcf.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--144-_jpg.rf.5d79b5b3945d30117f0a74b52e26afcf.jpg
c--146-_jpg.rf.2e8f6a17e7d4277d406b2e1ff57c46c2.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--146-_jpg.rf.2e8f6a17e7d4277d406b2e1ff57c46c2.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--146-_jpg.rf.2e8f6a17e7d4277d406b2e1ff57c46c2.jpg
c--147-_jpg.rf.a94ce22821a3498b837e463c682f8459.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--147-_jpg.rf.a94ce22821a3498b837e463c682f8459.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--147-_jpg.rf.a94ce22821a3498b837e463c682f8459.jpg
c--148-_jpg.rf.fce60e4a4aea662f26c3ef3e92b11009.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--148-_jpg.rf.fce60e4a4aea662f26c3ef3e92b11009.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--148-_jpg.rf.fce60e4a4aea662f26c3ef3e92b11009.jpg
c--149-_jpg.rf.7ba8afd86d487eba8359b4ce88ff4fee.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--149-_jpg.rf.7ba8afd86d487eba8359b4ce88ff4fee.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--149-_jpg.rf.7ba8afd86d487eba8359b4ce88ff4fee.jpg
c--151-_jpg.rf.03e6ec003f25a642195e48b563308a7b.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--151-_jpg.rf.03e6ec003f25a642195e48b563308a7b.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--151-_jpg.rf.03e6ec003f25a642195e48b563308a7b.jpg
c--152-_jpg.rf.0102d6c85ca35a64ed9833a8926b7681.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--152-_jpg.rf.0102d6c85ca35a64ed9833a8926b7681.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--152-_jpg.rf.0102d6c85ca35a64ed9833a8926b7681.jpg
c--153-_jpg.rf.c28b67b4f757d11247d6e03bbc612576.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--153-_jpg.rf.c28b67b4f757d11247d6e03bbc612576.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--153-_jpg.rf.c28b67b4f757d11247d6e03bbc612576.jpg
c--154-_jpg.rf.2257266012d54ab0f2c7312faa362873.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--154-_jpg.rf.2257266012d54ab0f2c7312faa362873.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--154-_jpg.rf.2257266012d54ab0f2c7312faa362873.jpg
c--155-_jpg.rf.568d629131928f6376ad0140098bd124.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--155-_jpg.rf.568d629131928f6376ad0140098bd124.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--155-_jpg.rf.568d629131928f6376ad0140098bd124.jpg
c--156-_jpg.rf.37d33e02dc0694521306f5112c277eca.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--156-_jpg.rf.37d33e02dc0694521306f5112c277eca.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--156-_jpg.rf.37d33e02dc0694521306f5112c277eca.jpg
c--157-_jpg.rf.547121286e5651233af48e5b4b61e9df.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--157-_jpg.rf.547121286e5651233af48e5b4b61e9df.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--157-_jpg.rf.547121286e5651233af48e5b4b61e9df.jpg
c--158-_jpg.rf.f27c8510949e8aa1fc1cabdfa5a4f953.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--158-_jpg.rf.f27c8510949e8aa1fc1cabdfa5a4f953.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--158-_jpg.rf.f27c8510949e8aa1fc1cabdfa5a4f953.jpg
c--159-_jpg.rf.f5436d4de35b2941d845e818f66ecefd.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--159-_jpg.rf.f5436d4de35b2941d845e818f66ecefd.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--159-_jpg.rf.f5436d4de35b2941d845e818f66ecefd.jpg
c--16-_jpg.rf.4a6541d67f08b7ae2b4b2e7fa0fe3888.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--16-_jpg.rf.4a6541d67f08b7ae2b4b2e7fa0fe3888.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--16-_jpg.rf.4a6541d67f08b7ae2b4b2e7fa0fe3888.jpg
c--160-_jpg.rf.d149000a110943ad99a08ba14a81b133.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--160-_jpg.rf.d149000a110943ad99a08ba14a81b133.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--160-_jpg.rf.d149000a110943ad99a08ba14a81b133.jpg
c--161-_jpg.rf.7367e73158575ac3aff6ef44f27b7073.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--161-_jpg.rf.7367e73158575ac3aff6ef44f27b7073.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--161-_jpg.rf.7367e73158575ac3aff6ef44f27b7073.jpg
c--162-_jpg.rf.c338b7c3cd905372ad56f259dc7934b3.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--162-_jpg.rf.c338b7c3cd905372ad56f259dc7934b3.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--162-_jpg.rf.c338b7c3cd905372ad56f259dc7934b3.jpg
c--163-_jpg.rf.f83be47c131f5ebee37b6522f99ef9a7.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--163-_jpg.rf.f83be47c131f5ebee37b6522f99ef9a7.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--163-_jpg.rf.f83be47c131f5ebee37b6522f99ef9a7.jpg
c--164-_jpg.rf.9490f6a8e7862c2eab5242d5717fa1c2.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--164-_jpg.rf.9490f6a8e7862c2eab5242d5717fa1c2.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--164-_jpg.rf.9490f6a8e7862c2eab5242d5717fa1c2.jpg
c--165-_jpg.rf.e8747abd784155dacfe1f99f237d4ae5.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--165-_jpg.rf.e8747abd784155dacfe1f99f237d4ae5.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--165-_jpg.rf.e8747abd784155dacfe1f99f237d4ae5.jpg
c--166-_jpg.rf.d5a1eb5d90ef164cf73c9f9d3988b357.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassC\c--166-_jpg.rf.d5a1eb5d90ef164cf73c9f9d3988b357.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\c--166-_jpg.rf.d5a1eb5d90ef164cf73c9f9d3988b357.jpg
d--1-_jpg.rf.b37e794762fcd2f017ba3289c0e8183f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--1-_jpg.rf.b37e794762fcd2f017ba3289c0e8183f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--1-_jpg.rf.b37e794762fcd2f017ba3289c0e8183f.jpg
d--10-_jpg.rf.a1f6620b15819b628cb1d2c5d9bf9a02.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--10-_jpg.rf.a1f6620b15819b628cb1d2c5d9bf9a02.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--10-_jpg.rf.a1f6620b15819b628cb1d2c5d9bf9a02.jpg
d--100-_jpg.rf.0ccc45d52c7d33090f21ec9aa41f2abd.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--100-_jpg.rf.0ccc45d52c7d33090f21ec9aa41f2abd.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--100-_jpg.rf.0ccc45d52c7d33090f21ec9aa41f2abd.jpg
d--11-_jpg.rf.4db674087c03120600e504eabadc076a.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--11-_jpg.rf.4db674087c03120600e504eabadc076a.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--11-_jpg.rf.4db674087c03120600e504eabadc076a.jpg
d--12-_jpg.rf.76a846b929a17769e8ec120f0ccdace2.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--12-_jpg.rf.76a846b929a17769e8ec120f0ccdace2.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--12-_jpg.rf.76a846b929a17769e8ec120f0ccdace2.jpg
d--13-_jpg.rf.79e413c77f10a17c6d3c6286565f93df.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--13-_jpg.rf.79e413c77f10a17c6d3c6286565f93df.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--13-_jpg.rf.79e413c77f10a17c6d3c6286565f93df.jpg
d--15-_jpg.rf.c954cc5e9ffe3b94a7caaf8dd0c2bedb.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--15-_jpg.rf.c954cc5e9ffe3b94a7caaf8dd0c2bedb.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--15-_jpg.rf.c954cc5e9ffe3b94a7caaf8dd0c2bedb.jpg
d--16-_jpg.rf.f5f93d055779c902fed83e37c3280d63.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--16-_jpg.rf.f5f93d055779c902fed83e37c3280d63.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--16-_jpg.rf.f5f93d055779c902fed83e37c3280d63.jpg
d--19-_jpg.rf.97a2d77dd77d340a943e281e500a4725.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--19-_jpg.rf.97a2d77dd77d340a943e281e500a4725.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--19-_jpg.rf.97a2d77dd77d340a943e281e500a4725.jpg
d--2-_jpg.rf.8783fa964b0a692353d066d49e92de29.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--2-_jpg.rf.8783fa964b0a692353d066d49e92de29.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--2-_jpg.rf.8783fa964b0a692353d066d49e92de29.jpg
d--20-_jpg.rf.d128e4b9a9d087f8ba0e767086187f9c.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--20-_jpg.rf.d128e4b9a9d087f8ba0e767086187f9c.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--20-_jpg.rf.d128e4b9a9d087f8ba0e767086187f9c.jpg
d--21-_jpg.rf.6f4debba76d18342e361428f8e6b6992.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--21-_jpg.rf.6f4debba76d18342e361428f8e6b6992.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--21-_jpg.rf.6f4debba76d18342e361428f8e6b6992.jpg
d--22-_jpg.rf.38a21c4b8630916cd86979c317d891c5.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--22-_jpg.rf.38a21c4b8630916cd86979c317d891c5.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--22-_jpg.rf.38a21c4b8630916cd86979c317d891c5.jpg
d--23-_jpg.rf.2908633872ad3b5fe524cc540d4f3f2e.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--23-_jpg.rf.2908633872ad3b5fe524cc540d4f3f2e.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--23-_jpg.rf.2908633872ad3b5fe524cc540d4f3f2e.jpg
d--24-_jpg.rf.0c0f05aadd997133f7cf2f011b29aee3.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--24-_jpg.rf.0c0f05aadd997133f7cf2f011b29aee3.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--24-_jpg.rf.0c0f05aadd997133f7cf2f011b29aee3.jpg
d--25-_jpg.rf.3612d09696145227b13e824062a159b0.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--25-_jpg.rf.3612d09696145227b13e824062a159b0.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--25-_jpg.rf.3612d09696145227b13e824062a159b0.jpg
d--26-_jpg.rf.9037c5dc255b58eec1148f4570069e3b.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--26-_jpg.rf.9037c5dc255b58eec1148f4570069e3b.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--26-_jpg.rf.9037c5dc255b58eec1148f4570069e3b.jpg
d--27-_jpg.rf.2e1b5f94935bfe187979db71d1aece54.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--27-_jpg.rf.2e1b5f94935bfe187979db71d1aece54.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--27-_jpg.rf.2e1b5f94935bfe187979db71d1aece54.jpg
d--28-_jpg.rf.6ac3e5875346b295980f47d51d2ffbdd.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--28-_jpg.rf.6ac3e5875346b295980f47d51d2ffbdd.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--28-_jpg.rf.6ac3e5875346b295980f47d51d2ffbdd.jpg
d--29-_jpg.rf.80bdfcbb7549c16b410a986ce7fb8d97.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--29-_jpg.rf.80bdfcbb7549c16b410a986ce7fb8d97.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--29-_jpg.rf.80bdfcbb7549c16b410a986ce7fb8d97.jpg
d--3-_jpg.rf.8469e5e5df1eabf5092043affe883127.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--3-_jpg.rf.8469e5e5df1eabf5092043affe883127.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--3-_jpg.rf.8469e5e5df1eabf5092043affe883127.jpg
d--30-_jpg.rf.c15d6e586efe0fd55ee78f1280a4ed36.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--30-_jpg.rf.c15d6e586efe0fd55ee78f1280a4ed36.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--30-_jpg.rf.c15d6e586efe0fd55ee78f1280a4ed36.jpg
d--31-_jpg.rf.e974a263856c8993d294bba282d7bef4.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--31-_jpg.rf.e974a263856c8993d294bba282d7bef4.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--31-_jpg.rf.e974a263856c8993d294bba282d7bef4.jpg
d--32-_jpg.rf.644adb98535b87f67582f61ae029981f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--32-_jpg.rf.644adb98535b87f67582f61ae029981f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--32-_jpg.rf.644adb98535b87f67582f61ae029981f.jpg
d--33-_jpg.rf.7b594b748ca1a20c06e43b85bc31bd75.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--33-_jpg.rf.7b594b748ca1a20c06e43b85bc31bd75.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--33-_jpg.rf.7b594b748ca1a20c06e43b85bc31bd75.jpg
d--34-_jpg.rf.68e7b8ad1aec84b5f8e3c2838435eba6.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--34-_jpg.rf.68e7b8ad1aec84b5f8e3c2838435eba6.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--34-_jpg.rf.68e7b8ad1aec84b5f8e3c2838435eba6.jpg
d--35-_jpg.rf.cc3d07de843449fba3130bd17e0e468f.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--35-_jpg.rf.cc3d07de843449fba3130bd17e0e468f.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--35-_jpg.rf.cc3d07de843449fba3130bd17e0e468f.jpg
d--36-_jpg.rf.6a25881ad85e8be7d3ff573059fcff0a.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--36-_jpg.rf.6a25881ad85e8be7d3ff573059fcff0a.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--36-_jpg.rf.6a25881ad85e8be7d3ff573059fcff0a.jpg
d--37-_jpg.rf.3553c23c77a07d2c92c9a40a34ca8aa7.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--37-_jpg.rf.3553c23c77a07d2c92c9a40a34ca8aa7.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--37-_jpg.rf.3553c23c77a07d2c92c9a40a34ca8aa7.jpg
d--38-_jpg.rf.7af616cb2ee6ec5bafbbe16be5f4c54d.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--38-_jpg.rf.7af616cb2ee6ec5bafbbe16be5f4c54d.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--38-_jpg.rf.7af616cb2ee6ec5bafbbe16be5f4c54d.jpg
d--39-_jpg.rf.ad058b973ec93f9e4c2974e46ee53cf9.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--39-_jpg.rf.ad058b973ec93f9e4c2974e46ee53cf9.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--39-_jpg.rf.ad058b973ec93f9e4c2974e46ee53cf9.jpg
d--4-_jpg.rf.81ae2a86ed4fb978be6a19aea9dd76a2.jpg,Background,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\images\ClassD\d--4-_jpg.rf.81ae2a86ed4fb978be6a19aea9dd76a2.jpg,C:\Users\anyas\Triple-T\data\microplastic-dataset-for-computer-vision\organized_images\Background\d--4-_jpg.rf.81ae2a86ed4fb978be6a19aea9dd76a2.jpg
